,title,price,rr,link,img_link,details
76,HP Victus Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/14...,"₹67,990",212 Ratings & 32 Reviews,/hp-victus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-16-d0354tx-gaming-laptop/p/itm272629b3faa52?pid=COMGEVBGVFVBFJHE&lid=LSTCOMGEVBGVFVBFJHE2H2HV0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_93&otracker=search&fm=organic&iid=66bb7438-07aa-4998-90be-79304c8ea75a.COMGEVBGVFVBFJHE.SEARCH&ppt=None&ppn=None&ssid=9u4cdvxlhc0000001662961979954&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/h/o/-original-imagggyq3zzqggpz.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.89 cm (16.1 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
77,Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||81WB0112IN||81WB0158...,"₹35,490",788 Ratings & 66 Reviews,/lenovo-ideapad-3-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-81wb010xin-81wb0112in-81wb0158in-thin-light-laptop/p/itmd51b4c7b23f16?pid=COMG4WZ7FBP4SDAA&lid=LSTCOMG4WZ7FBP4SDAAIAEMAS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_94&otracker=search&fm=organic&iid=66bb7438-07aa-4998-90be-79304c8ea75a.COMG4WZ7FBP4SDAA.SEARCH&ppt=None&ppn=None&ssid=9u4cdvxlhc0000001662961979954&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included2 Years Warranty
78,DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,"₹43,890",39 Ratings & 2 Reviews,/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma067142382c73?pid=COMG9NYDJSQHP8GX&lid=LSTCOMG9NYDJSQHP8GX56UPF1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_96&otracker=search&fm=organic&iid=66bb7438-07aa-4998-90be-79304c8ea75a.COMG9NYDJSQHP8GX.SEARCH&ppt=None&ppn=None&ssid=9u4cdvxlhc0000001662961979954&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
79,HP Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1083AU Thin and Light Laptop,"₹56,990",98 Ratings & 11 Reviews,/hp-ryzen-7-octa-core-5700u-8-gb-512-gb-ssd-windows-10-home-14s-fq1083au-thin-light-laptop/p/itm261755e4f25dc?pid=COMG89QW8HCXAYTY&lid=LSTCOMG89QW8HCXAYTYZQZFZU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_97&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG89QW8HCXAYTY.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/knni7ww0/computer/b/w/p/14s-fr0012au-thin-and-light-laptop-hp-original-imag2ad5ppxmujd6.jpeg?q=70,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
80,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",101 Ratings & 10 Reviews,/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_98&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGCG2GDC5RZZNX.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,AMD Ryzen 7 Quad Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
81,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,990",235 Ratings & 44 Reviews,/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/p/itmb9d5c1df6f0c4?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_101&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGCG2GXUAAMYJF.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
82,ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,"₹22,990",19 Ratings & 2 Reviews,/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_102&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System128 GB SSD29.46 cm (11.6 Inch) Display1 Year Onsite Warranty
83,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹57,990",283 Ratings & 26 Reviews,/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmf323b897b68d2?pid=COMG36BSGU46YWAX&lid=LSTCOMG36BSGU46YWAX4HBLZO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_103&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG36BSGU46YWAX.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
84,ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) K413EA-EB522WS Thin and Light Laptop,"₹56,990",3 Ratings & 1 Reviews,/asus-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-k413ea-eb522ws-thin-light-laptop/p/itm4048fee4ee711?pid=COMGCXD7N6KYYH2K&lid=LSTCOMGCXD7N6KYYH2K3GN9BC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_104&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGCXD7N6KYYH2K.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/s/m/asus-original-imaftndw8zg398np.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty
85,ASUS VivoBook 15 (2022) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) X515JA-EJ701WS Thin and ...,"₹57,890",233 Ratings & 29 Reviews,/asus-vivobook-15-2022-core-i7-10th-gen-16-gb-512-gb-ssd-windows-11-home-x515ja-ej701ws-thin-light-laptop/p/itmf36738fdb013c?pid=COMG87FFHZZ22XUW&lid=LSTCOMG87FFHZZ22XUWLJ9WU0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_106&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG87FFHZZ22XUW.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
86,DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,"₹43,890",39 Ratings & 2 Reviews,/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itma067142382c73?pid=COMG9NYDJSQHP8GX&lid=LSTCOMG9NYDJSQHP8GX56UPF1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_107&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG9NYDJSQHP8GX.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
87,Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||81WB0112IN||81WB0158...,"₹35,490",788 Ratings & 66 Reviews,/lenovo-ideapad-3-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-81wb010xin-81wb0112in-81wb0158in-thin-light-laptop/p/itmd51b4c7b23f16?pid=COMG4WZ7FBP4SDAA&lid=LSTCOMG4WZ7FBP4SDAAIAEMAS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_108&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG4WZ7FBP4SDAA.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Intel Core i3 Processor (10th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included2 Years Warranty
88,ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332...,"₹34,990",18 Ratings & 10 Reviews,/asus-vivobook-15-ryzen-3-dual-core-amd-ryzen-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-laptop/p/itmfe7ec0c243072?pid=COMGENRBUHZQZZVW&lid=LSTCOMGENRBUHZQZZVWR2MCNS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_112&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGENRBUHZQZZVW.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l3khsi80/computer/k/8/y/vivobook-15-m515da-laptop-asus-original-imagenrbgakkmbyb.jpeg?q=70,"AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2021, 1 Year Mcafee1 Year On site Manufacturing warranty"
89,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,"₹37,990",86 Ratings & 10 Reviews,/acer-aspire-3-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itm3ea59049bce25?pid=COMG8ZYESERNZFZC&lid=LSTCOMG8ZYESERNZFZCQGEEKL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_113&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG8ZYESERNZFZC.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70,"AMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
90,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,"₹1,19,900",11 Ratings & 1 Reviews,/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itm9da65ee831fac?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQCYZEC9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_115&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGFB2GSG8EQXCQ.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/a/b/i/macbook-air-thin-and-light-laptop-apple-original-imagfdf4xnbyyxpa.jpeg?q=70,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
91,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,"₹49,990",37 Ratings & 6 Reviews,/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0212tu-2-1-laptop/p/itm97bcdb7afc043?pid=COMGFHMBCSTHRYQA&lid=LSTCOMGFHMBCSTHRYQAHAOKEW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_116&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMGFHMBCSTHRYQA.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/r/f/r/14-dy0050tu-thin-and-light-laptop-hp-original-imag6w29bs32mq2j.jpeg?q=70,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home and Student 2021, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty"
92,acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹52,990","12,813 Ratings & 1,387 Reviews",/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_5_118&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG2KBG2K4GFFF7.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70,"Free upgrade to Windows 11 when availableIntel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayQuick Access, Acer Care Center, Acer Product Registration, Acer Collection1 Year International Travelers Warranty"
93,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,"₹43,020",46 Ratings & 7 Reviews,/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3401-thin-light-laptop/p/itmaaa4c0fdaaf55?pid=COMG9NYDZPKDGAGW&lid=LSTCOMG9NYDZPKDGAGWQXX6TS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_119&otracker=search&fm=organic&iid=dac6ff04-c62e-4fdb-92dc-11bc33f16a1d.COMG9NYDZPKDGAGW.SEARCH&ppt=None&ppn=None&ssid=ky800747nk0000001662961981034&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty
94,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-56 Thin and Light Laptop,"₹50,990",79 Ratings & 12 Reviews,/acer-aspire-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-a515-56-thin-light-laptop/p/itm12dd44dc68337?pid=COMGCRQZPZ28VKGZ&lid=LSTCOMGCRQZPZ28VKGZLPMFCK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGCRQZPZ28VKGZ.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
95,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,"₹1,19,900",3 Ratings & 0 Reviews,/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itmacb15404dd528?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWKVXDUX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGFB2GWHPVFMJW.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/5/h/h/macbook-air-thin-and-light-laptop-apple-original-imagfdfew8gszzhk.jpeg?q=70,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
96,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,"₹1,09,990",97 Ratings & 17 Reviews,/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-11ugk-431in-gaming-laptop/p/itm9eaffcc31a058?pid=COMG6E8PV7JC3SMM&lid=LSTCOMG6E8PV7JC3SMMVHYKEI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG6E8PV7JC3SMM.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/k/f/3/pulse-gl66-11ugk-thin-and-light-laptop-msi-original-imag6hgu5bffmasm.jpeg?q=70,"Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMatrix Display (Extend)?Cooler Boost 5?Hi-Res Audio?Nahimic 3, Thin Bezel?Speaker Tuning Engine2 Year On-Site Warranty"
97,ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop,"₹22,990",19 Ratings & 2 Reviews,/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/e/6/4/br1100cka-gj0722w-laptop-asus-original-imagdgsbfwfbzdmw.jpeg?q=70,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System128 GB SSD29.46 cm (11.6 Inch) Display1 Year Onsite Warranty
98,ASUS ROG Strix G15 Advantage Edition Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/12 GB ...,"₹1,54,990",240 Ratings & 50 Reviews,/asus-rog-strix-g15-advantage-ryzen-9-octa-core-5900hx-16-gb-1-tb-ssd-windows-10-home-12-gb-graphics-amd-radeon-rx-6800m-g513qy-hq008ts-gaming-laptop/p/itm0d3e6abec0d1e?pid=COMG5Y8YGWGVWAG6&lid=LSTCOMG5Y8YGWGVWAG65BB4C4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG5Y8YGWGVWAG6.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ks7tuvk0/computer/t/j/v/g513qy-hq008ts-gaming-laptop-asus-original-imag5tthdvxrbrnv.jpeg?q=70,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included1 Year Onsite Warranty
99,acer Predator Helios 300 Octa Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graph...,"₹99,990","1,457 Ratings & 200 Reviews",/acer-predator-helios-300-octa-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-ph315-53-gaming-laptop/p/itmb2022d3889ada?pid=COMGFH8KHCHZBHDQ&lid=LSTCOMGFH8KHCHZBHDQMC4B4U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGFH8KHCHZBHDQ.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/x/s/4/na-gaming-laptop-acer-original-imag7whp2f8fgpaz.jpeg?q=70,"Free upgrade to Windows 11 when availableIntel Octa Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayPredatorSense, Acer Care Center, Planet9, Acer Product Registration, Quick Access1 Year Onsite Warranty"
